,val
471,3.958387e-09
472,7.680276e-09
473,0.9981085
474,2.3143694e-09
475,1.4561209e-08
476,1.4790981e-10
477,4.6861223e-05
478,6.55501e-08
479,9.592981e-08
480,0.036653027
481,2.2903507e-11
482,0.00036187677
483,1.7906657e-09
484,5.0798996e-12
485,1.5990993e-11
486,1.0050291e-07
487,2.560996e-07
488,2.7983887e-10
489,8.644048e-09
490,4.603832e-09
491,0.0029163752
492,3.9748153e-11
493,2.0515931e-11
494,7.861878e-07
495,0.006117181
496,0.00020295173
497,4.327532e-09
498,0.7551926
499,1.0217038e-10
500,4.0130108e-11
501,0.0022927064
502,6.0371884e-05
503,3.4698893e-09
504,2.9147482e-09
505,2.0258194e-06
506,9.3790895e-09
507,2.5644133e-06
508,0.8607324
509,0.011348182
510,7.915708e-08
511,0.0004147927
512,5.6129306e-11
513,2.5677743e-10
514,1.6510873e-08
515,0.9988299
516,5.520893e-08
517,3.1118543e-09
518,0.19199584
519,1.065582e-06
520,2.2010675e-11
521,0.022140512
522,1.3121953e-08
523,9.4318715e-08
524,4.039636e-11
525,8.686475e-09
526,2.4063385e-09
527,0.9999759
528,3.8223495e-09
529,8.148477e-09
530,1.01541815e-08
531,4.086759e-09
532,6.1630407e-09
533,9.083602e-07
534,5.3309696e-10
535,1.3021463e-10
536,0.9993345
537,8.2069365e-09
538,5.780022e-08
539,5.8076024e-09
540,0.03019754
541,1.6413998e-09
542,3.715019e-11
543,5.6967617e-09
544,3.0036604e-09
545,4.5561338e-10
546,1.4578106e-08
547,4.9175797e-09
548,8.507305e-06
549,1.24955315e-11
550,8.4790726e-09
551,1.7150722e-08
552,2.2746497e-07
553,0.00018794251
554,3.526867e-08
555,1.6131654e-09
556,5.685546e-10
557,1.2712973e-05
558,3.918461e-09
559,4.082256e-09
560,8.006802e-08
561,5.1733134e-10
562,2.6931728e-09
563,3.5114294e-08
564,7.052557e-11
565,1.2964112e-07
566,1.216609e-08
567,1.24682265e-05
568,1.1235377e-10
569,6.4608323e-09
570,6.682384e-07
571,3.1622784e-07
572,3.17727e-09
573,4.763946e-09
574,0.9999864
575,5.329841e-10
576,7.693427e-09
577,3.1836453e-09
578,3.1105072e-09
579,2.0821191e-09
580,3.244735e-05
581,1.697095e-10
582,0.999199
583,1.068125e-11
584,4.1693986e-09
585,1.5973275e-05
586,4.5139936e-09
587,0.9998079
588,3.778088e-11
589,0.0013257199
590,2.2938986e-09
591,3.5739102e-08
592,0.99676824
593,5.825403e-11
594,0.0014682862
595,1.6861797e-10
596,0.077053696
597,1.6840014e-09
598,0.9998479
599,1.3431534e-07
600,1.8693415e-10
601,6.225032e-08
602,4.796258e-09
603,0.0024698996
604,1.9527992e-07
605,2.0210906e-05
606,2.2684499e-09
607,1.4389233e-08
608,1.3489443e-11
609,0.014289037
610,4.5723783e-10
611,9.612265e-09
612,8.4520755e-09
613,5.7921374e-09
614,0.9981469
615,2.7807828e-10
616,0.002558212
617,0.00029714854
618,9.680528e-08
619,2.4489013e-11
620,2.7756254e-11
621,4.770122e-08
622,0.8624512
623,5.2849106e-08
624,4.8244915e-12
625,2.7645436e-05
626,4.180565e-08
627,3.873726e-09
628,1.8600023e-06
629,0.18845893
630,8.0706697e-10
631,2.0795514e-09
632,3.7844725e-10
633,1.8423815e-06
634,0.047996446
635,1.138997e-07
636,3.6895023e-09
637,1.2016377e-11
638,3.8239687e-09
639,9.0982566e-10
640,1.1227998e-08
641,6.6587034e-09
642,0.9602246
643,6.9664674e-07
644,0.00023141003
645,9.903553e-09
646,1.9615788e-08
647,2.9928593e-08
648,2.8065525e-09
649,7.109112e-09
650,4.1593586e-09
651,9.41082e-10
652,3.2277538e-09
653,1.213963e-05
654,9.785243e-09
655,1.6053903e-09
656,1.0812043e-11
657,1.5702796e-08
658,1.1868921e-09
659,8.38878e-09
660,7.734196e-09
661,1.9239016e-05
662,4.1252723e-10
663,0.9999062
664,1.2558887e-05
665,2.9856742e-09
666,9.4858933e-07
667,3.9531205e-09
668,1.0410512e-09
669,0.01308467
670,1.564352e-07
671,3.9241903e-09
672,1.2477064e-09
673,1.096604e-08
674,1.2119324e-09
675,0.008610886
676,2.0847857e-09
677,3.6623182e-10
678,4.7904245e-09
679,0.00020405969
680,2.1452193e-07
681,3.533572e-09
682,0.042297307
683,7.116851e-11
684,0.9999287
685,3.5125127e-09
686,2.0871996e-10
687,1.4159287e-08
688,7.698069e-12
689,1.6003381e-11
690,7.532301e-09
691,0.0007350231
692,5.256368e-09
693,4.0496204e-10
694,4.688809e-09
695,3.456889e-09
696,5.0409135e-09
697,2.5233626e-07
698,1.4185521e-10
699,1.7296836e-09
700,5.4456843e-09
701,5.6585536e-10
702,2.7881064e-10
703,1.01954205e-08
704,4.71693e-09
705,2.1745012e-09
706,7.722714e-09
707,0.00065382145
708,4.4873394e-09
709,2.85567e-12
710,1.1308755e-06
711,1.5193116e-10
712,3.780409e-11
713,9.681211e-12
714,8.82094e-10
715,4.497107e-09
716,2.9671443e-09
717,7.14685e-10
718,8.838051e-10
719,6.0061787e-09
720,5.588148e-11
721,2.93452e-11
722,2.1781699e-10
723,2.974919e-09
724,1.5589862e-09
725,7.945989e-09
726,0.00021613624
727,8.994116e-09
728,3.016232e-10
729,7.029552e-11
730,1.3479033e-10
731,4.5787565e-05
732,2.782779e-05
733,7.244917e-09
734,9.425954e-12
735,1.3388507e-10
736,0.046447884
737,1.3543107e-06
738,1.7449372e-08
739,5.582265e-12
740,0.0003070409
741,1.85047e-09
742,1.2289366e-09
743,1.804457e-11
744,1.1839087e-07
745,0.9997564
746,1.392828e-09
747,0.0003394655
748,8.160969e-12
749,2.8430425e-10
750,2.2986835e-11
751,0.0054230094
752,3.3333147e-09
753,1.653454e-08
754,3.3231293e-11
755,2.3834366e-08
756,7.8162055e-09
757,1.998901e-09
758,9.407877e-10
759,8.7550626e-11
760,2.9886824e-09
761,0.99996316
762,1.2831308e-09
763,4.024833e-10
764,5.516001e-11
765,0.15675206
766,3.866403e-09
767,8.639667e-12
768,3.7312136e-09
769,8.418e-09
770,6.694905e-10
771,0.0008932341
772,0.0037057335
773,5.7377007e-12
774,3.8419894e-09
775,3.0720122e-09
776,5.6899075e-06
777,8.558657e-09
778,1.9725097e-10
779,2.9391325e-07
780,2.400488e-10
781,3.7583265e-09
782,1.7959382e-11
783,3.8957373e-10
784,4.1422736e-09
785,2.0564118e-11
786,4.2709196e-09
787,4.1535217e-10
788,1.6443391e-09
789,2.9288907e-10
790,0.0034045663
791,2.8581304e-10
792,1.4353263e-09
793,2.6922533e-09
794,1.0374034e-10
795,9.230312e-10
796,5.5753936e-11
797,3.3347582e-09
798,0.00011403677
799,7.89011e-09
800,7.305372e-10
801,2.5939356e-08
802,4.9194888e-11
803,0.008743764
804,1.2296166e-09
805,8.631712e-12
806,0.9998423
807,2.470992e-05
808,0.00044272715
809,9.46643e-10
810,7.843476e-09
811,6.402498e-10
812,1.0121652e-09
813,2.0929432e-11
814,7.376701e-09
815,8.143567e-09
816,0.000679986
817,2.6036814e-06
818,3.3447658e-09
819,2.7531546e-10
820,5.008224e-09
821,5.827192e-11
822,6.406101e-10
823,2.3710943e-08
824,2.9422573e-09
825,0.060156077
826,0.0001534456
827,1.2543214e-08
828,2.7179792e-09
829,1.0165377e-09
830,2.8891984e-09
831,7.932739e-09
832,1.8563359e-06
833,6.7373507e-12
834,0.9999553
835,1.0738647e-08
836,3.3939843e-10
837,1.8288117e-07
838,2.6086272e-07
839,6.459356e-07
840,1.3582782e-10
841,3.8490606e-09
842,2.573245e-11
843,3.5182253e-09
844,5.434188e-09
845,3.2926464e-09
846,5.039197e-11
847,6.264338e-08
848,2.3172247e-11
849,1.966009e-09
850,1.03263496e-08
851,0.8524356
852,1.3411383e-10
853,1.1106081e-08
854,7.46163e-10
855,6.340937e-08
856,4.776436e-10
857,3.947816e-09
858,1.4241284e-05
859,2.1555245e-11
860,1.5853815e-11
861,1.3819764e-08
862,0.00011698168
863,0.00014900278
864,3.6323855e-09
865,3.1500016e-09
866,0.008807445
867,5.056193e-07
868,0.0003871667
869,0.98062575
870,3.4715474e-11
871,0.00011666676
872,3.2181746e-05
873,3.929463e-09
874,1.2235509e-08
875,0.99995327
876,4.2435286e-10
877,6.9664514e-09
878,9.120783e-12
879,7.096935e-07
880,2.26354e-09
881,5.4039244e-09
882,1.7828388e-06
883,2.1587173e-11
884,0.565783
885,4.2368622e-11
886,4.212628e-09
887,2.0767122e-06
888,6.54691e-09
889,0.0001643507
890,4.801759e-09
891,1.0793737e-09
892,0.18044378
893,8.18865e-11
894,4.416986e-09
895,9.32116e-10
896,3.2085642e-10
897,3.4651257e-10
898,1.5292431e-10
899,5.3035083e-09
900,3.840517e-09
901,7.8489787e-10
902,5.7361305e-10
903,0.00019189276
904,0.08082356
905,1.02091e-08
906,0.9377089
907,1.8044388e-12
908,1.9371676e-10
909,0.78634083
910,1.9574882e-05
911,1.2359569e-11
912,0.99908125
913,0.9999567
914,1.3510931e-09
915,1.1718099e-09
916,3.897865e-09
917,0.9995474
918,3.5403183e-09
919,0.95500886
920,0.013381243
921,0.0006984716
922,6.0204464e-05
923,1.5380575e-09
924,1.7038631e-11
925,1.9381643e-05
926,5.3802287e-09
927,5.424298e-06
928,6.2375946e-12
929,6.8414234e-09
930,0.99992085
931,1.746169e-08
932,3.855823e-07
933,2.4923244e-11
934,1.2922958e-07
935,1.1315914e-07
936,1.0422805e-10
937,3.4931376e-09
938,7.0222847e-12
939,1.14356614e-11
940,2.2491765e-11
941,1.3976807e-11
942,3.1014344e-11
943,6.9999633e-09
944,0.9999664
945,7.2854216e-09
946,0.029402139
947,0.00013193172
948,6.0809285e-10
949,2.140695e-09
950,6.974472e-08
951,8.744991e-09
952,0.0034521124
953,0.042229
954,0.00012740091
955,5.803585e-12
956,7.837494e-09
957,0.0004901867
958,3.2554155e-09
959,0.8330459
960,7.276478e-09
961,4.0343984e-08
962,4.1594755e-10
963,9.0957186e-11
964,5.4425906e-05
965,3.74987e-09
966,3.5738966e-12
967,6.3171374e-10
968,8.3305056e-12
969,1.4663416e-11
970,2.407159e-10
971,2.6841005e-06
972,9.000551e-09
973,1.4976489e-11
974,3.948424e-06
975,5.693753e-09
976,3.4099095e-09
977,9.841789e-09
978,0.04286976
979,0.024019413
980,5.5770888e-05
981,3.2027454e-09
982,0.013848956
983,9.95023e-08
984,2.3174482e-09
985,7.4562845e-09
986,1.1840923e-10
987,3.581572e-09
988,5.0675414e-12
989,0.99993575
990,8.365599e-12
991,6.4735217e-10
992,5.841932e-09
993,4.783032e-08
994,1.0002191e-08
995,0.9998456
996,6.205005e-10
997,3.2297551e-09
998,1.8299702e-11
999,3.6664998e-09
1000,4.4418327e-09
1001,2.8057054e-10
1002,1.4383959e-05
1003,3.269813e-06
1004,2.3335092e-09
1005,1.3425042e-11
1006,0.9813767
1007,3.1996006e-09
1008,8.919005e-08
1009,3.2252274e-11
1010,6.5722857e-12
1011,2.0537103e-08
1012,5.452099e-08
1013,0.00028054512
1014,2.8546418e-07
1015,8.470137e-12
1016,1.2325552e-07
1017,0.31031543
1018,2.076154e-10
1019,3.4531324e-05
1020,6.066765e-08
1021,0.9999553
1022,1.8560363e-10
1023,1.230368e-08
1024,5.062371e-09
1025,1.4927039e-11
1026,0.99951816
1027,3.6681995e-09
1028,0.99127066
1029,3.5235e-06
1030,9.1338664e-10
1031,2.9876108e-09
1032,0.99952626
1033,4.7736193e-11
1034,1.6364154e-05
1035,1.86155e-07
1036,0.997614
1037,8.670476e-11
1038,2.4378554e-08
1039,2.9620423e-10
1040,0.8468799
1041,0.32566378
1042,7.8224874e-12
1043,4.246492e-10
1044,2.0065638e-09
1045,2.1478153e-09
1046,8.4689666e-10
1047,1.1281773e-08
1048,2.6954838e-10
1049,2.200736e-11
1050,0.00028820225
1051,3.0466102e-10
1052,2.6017184e-09
1053,2.8087933e-11
1054,8.04943e-07
1055,0.89521646
1056,8.930725e-10
1057,0.96523786
1058,2.886495e-12
1059,1.3358644e-09
1060,1.6644043e-09
1061,6.3379133e-12
1062,1.0532308e-08
1063,0.9999571
1064,3.4949583e-08
1065,2.4766085e-09
1066,0.99958724
1067,0.961921
1068,6.308714e-12
1069,5.0521316e-11
1070,1.9897925e-11
1071,2.0077036e-10
1072,7.3929196e-11
1073,2.383369e-07
1074,0.9970517
1075,0.37839615
1076,3.5833214e-09
1077,4.8075276e-11
1078,1.3463322e-08
1079,6.897488e-09
1080,8.397634e-09
1081,5.50077e-05
1082,0.9999691
1083,2.4828752e-09
1084,0.00026848924
1085,1.4687545e-11
1086,0.9997991
1087,7.489195e-09
1088,8.159231e-06
1089,5.7603544e-12
1090,9.636072e-09
1091,3.4115109e-12
1092,0.0002769716
1093,0.99990284
1094,5.9348936e-12
1095,1.96682e-06
1096,2.554781e-09
1097,0.9999368
1098,2.257408e-10
1099,5.042827e-09
1100,7.4203577e-10
1101,3.7980455e-10
1102,0.39431727
1103,0.052441217
1104,7.502423e-08
1105,6.196625e-12
1106,1.654915e-08
1107,8.209907e-10
1108,1.3447301e-09
1109,3.386511e-09
1110,4.0275148e-09
1111,0.00022289783
1112,1.0408813e-11
1113,3.1059214e-11
1114,2.8649707e-09
1115,1.0048657e-08
1116,1.649956e-05
1117,2.8111535e-06
1118,5.214388e-09
1119,3.7850447e-09
1120,5.234005e-10
1121,2.032801e-09
1122,1.3856022e-09
1123,1.6888317e-10
1124,1.9709914e-09
1125,5.569651e-12
1126,3.428496e-09
1127,2.7989842e-08
1128,5.1314686e-10
1129,2.2919151e-11
1130,4.8240385e-09
1131,2.1263331e-10
1132,2.5794478e-10
1133,0.99924123
1134,1.2292595e-10
1135,9.599933e-09
1136,2.8441993e-09
1137,3.9795128e-10
1138,2.2080245e-05
1139,1.8335113e-09
1140,7.292457e-09
1141,0.0030169596
1142,6.1623616e-08
1143,0.82669044
1144,0.9999219
1145,5.3231963e-10
1146,2.8085165e-10
1147,8.900835e-09
1148,4.3526893e-09
1149,1.0159848e-05
1150,2.3510543e-08
1151,1.933361e-11
1152,1.7512596e-11
1153,1.0570622e-09
1154,7.924377e-09
1155,2.2736729e-10
1156,9.988554e-10
1157,0.9999256
1158,2.3294068e-11
1159,8.355964e-09
1160,1.0551681e-10
1161,0.6290112
1162,9.3978025e-09
1163,5.7444487e-11
1164,0.99946576
1165,7.144379e-11
1166,8.137153e-05
1167,4.9952753e-10
1168,3.5236802e-08
1169,1.3390244e-10
1170,3.0881554e-07
1171,4.7109666e-10
1172,1.72923e-11
1173,1.4172906e-08
1174,9.129251e-10
1175,0.99994624
1176,6.9977135e-11
1177,8.7284885e-10
1178,1.5997049e-09
1179,2.6309763e-09
1180,3.0726859e-09
1181,4.9025883e-12
1182,3.498198e-09
1183,1.0379551e-11
1184,5.9362576e-10
1185,8.4086516e-11
1186,6.1436287e-09
1187,2.7060247e-09
1188,6.235242e-11
1189,4.9244693e-09
1190,1.15411465e-11
1191,2.444503e-09
1192,5.9379907e-10
1193,1.38528575e-08
1194,3.3215484e-09
1195,8.4432566e-10
1196,0.00035696026
1197,1.3040557e-07
1198,0.92444295
1199,4.2563425e-11
1200,0.16872941
1201,1.629759e-07
1202,1.2289056e-10
1203,0.9171151
1204,6.636916e-10
1205,6.5981415e-10
1206,0.78032607
1207,5.217728e-10
1208,0.99996483
1209,3.5458966e-11
1210,3.3568899e-09
1211,7.480135e-06
1212,0.97760916
1213,3.7132302e-09
1214,1.4018042e-09
1215,2.543815e-05
1216,7.76376e-08
1217,3.1579723e-09
1218,9.789688e-06
1219,3.667465e-09
1220,0.020689387
1221,0.019630551
1222,3.1210736e-09
1223,1.9224078e-10
1224,2.1083487e-11
1225,4.328812e-09
1226,3.1413263e-05
1227,3.438791e-09
1228,1.2188056e-09
1229,1.2448385e-05
1230,3.5673637e-09
1231,4.5848707e-12
1232,2.08026e-05
1233,0.0014703528
1234,0.9997565
1235,3.5267915e-09
1236,2.5541732e-08
1237,8.940598e-09
1238,1.1773311e-11
1239,1.8136975e-11
1240,1.4814769e-08
1241,1.0015459e-08
1242,4.8947566e-09
1243,6.509369e-09
1244,0.0001943697
1245,3.0845415e-09
1246,4.6415956e-09
1247,3.2896737e-11
1248,1.38628495e-08
1249,2.3632774e-09
1250,2.5661771e-11
1251,6.1075e-10
1252,2.7832899e-08
1253,0.002354747
1254,1.6991103e-09
1255,7.1012924e-09
1256,3.8540296e-11
1257,3.097004e-09
1258,2.1221893e-09
1259,2.727207e-09
1260,0.23418443
1261,0.99994147
1262,9.8930274e-11
1263,1.0312336e-08
1264,2.9977812e-06
1265,2.0108232e-10
1266,4.5025486e-09
1267,6.096565e-12
1268,0.666846
1269,0.0014103014
1270,4.963346e-10
1271,4.2394537e-09
1272,4.3390103e-10
1273,1.4020034e-07
1274,1.1593221e-10
1275,1.4167418e-08
1276,9.744765e-10
1277,0.9985171
1278,4.368496e-11
1279,0.0008001355
1280,1.698374e-10
1281,2.754506e-09
1282,0.0032451043
1283,2.6289511e-08
1284,0.20748979
1285,4.830161e-09
1286,0.91291493
1287,1.3288594e-11
1288,6.5094e-11
1289,2.2232666e-10
1290,1.7502144e-11
1291,1.20260255e-08
1292,3.1167016e-09
1293,5.967784e-10
1294,1.1735927e-09
1295,1.0657745e-11
1296,3.8362487e-09
1297,1.064553e-06
1298,2.1225366e-10
1299,1.7733837e-11
1300,0.00077372364
1301,5.8697847e-10
1302,4.2052264e-09
1303,4.4946155e-06
1304,1.6575984e-10
1305,1.3966089e-08
1306,9.7682026e-08
1307,5.7264637e-11
1308,0.99400467
1309,4.5728733e-11
1310,8.901089e-09
1311,0.9999808
1312,3.9467616e-09
1313,9.517139e-10
1314,3.9181995e-09
1315,5.2765223e-11
1316,9.253487e-11
1317,9.845924e-08
1318,3.1635732e-09
1319,6.005878e-10
1320,1.4655907e-05
1321,1.6664334e-10
1322,2.9086084e-11
1323,4.4728618e-10
1324,8.22077e-09
1325,1.7861366e-08
1326,2.2299456e-07
1327,4.2092168e-08
1328,1.5289246e-05
1329,2.5911226e-07
1330,0.003430647
1331,1.32347875e-08
