,val
0,0.000312309
1,0.0059524854
2,0.00044891538
3,0.0005962819
4,0.003278268
5,0.00049872574
6,0.00050277024
7,0.00021884759
8,0.0007376485
9,0.9982095
10,0.00025897002
11,0.000473836
12,0.0012741861
13,0.0021872064
14,0.00096912944
15,0.0005638384
16,0.99563
17,0.00232852
18,0.00038985317
19,0.0004324785
20,0.00021770751
21,0.0007412851
22,0.00041126448
23,0.0005846613
24,0.00025033302
25,0.010861934
26,0.0007384764
27,0.0007295516
28,0.00027923542
29,0.00028358525
30,0.0003957021
31,0.21188332
32,0.00050484313
33,0.00040456306
34,0.00027584133
35,0.0008212062
36,0.0004229223
37,0.004972903
38,0.0007277202
39,0.024247086
40,0.0002790736
41,0.00068943505
42,0.005646113
43,0.0005578737
44,0.0004889687
45,0.00025953978
46,0.00082696613
47,0.00038673604
48,0.00057497766
49,0.00025773596
50,0.0006264434
51,0.0003342805
52,0.0026616366
53,0.003096457
54,0.0002176708
55,0.0005913253
56,0.00810034
57,0.0014565373
58,0.0010388527
59,0.0067568934
60,0.00030081905
61,0.17622255
62,0.00022896248
63,0.0007866376
64,0.0006426108
65,0.00057906396
66,0.0005409082
67,0.0009344144
68,0.00039006432
69,0.00049508014
70,0.005838452
71,0.0006853992
72,0.00025461963
73,0.000597147
74,0.5921031
75,0.001360744
76,0.00031744948
77,0.00067786063
78,0.00045118312
79,0.020469869
80,0.00038537654
81,0.00019672287
82,0.000394551
83,0.0003714607
84,0.00026442736
85,0.0005092907
86,0.0009459628
87,0.011817719
88,0.00041122586
89,0.0012540221
90,0.28407425
91,0.0004088585
92,0.0004193018
93,0.0002727669
94,0.00034531855
95,0.0003120191
96,0.0004763676
97,0.0005490554
98,0.00035137578
99,0.015238472
100,0.0005550158
101,0.0005225724
102,0.0002820755
103,0.00077744236
104,0.0074597644
105,0.0004330385
106,0.0012720472
107,0.00032745567
108,0.99997234
109,0.00028553154
110,0.00047359083
111,0.00041672445
112,0.00033418747
113,0.0004642668
114,0.0005595669
115,0.0006583573
116,0.00027880154
117,0.00018460669
118,0.0003069689
119,0.0010098515
120,0.00044349293
121,0.48550147
122,0.0012376533
123,0.00048799388
124,0.008919436
125,0.007560554
126,0.0075457306
127,0.00064059714
128,0.035838246
129,0.0054788454
130,0.00038276706
131,0.00045285167
132,0.00032608895
133,0.9982186
134,0.1843935
135,0.014199399
136,0.00027419443
137,0.00044539265
138,0.0005105362
139,0.00048940745
140,0.00038248437
141,0.001762947
142,0.0003832118
143,0.004040032
144,0.00063157326
145,0.000476562
146,0.00024918
147,0.0006015942
148,0.019021409
149,0.00035337792
150,0.00084278407
151,0.00026821037
152,0.04433272
153,0.00015613205
154,0.0002713235
155,0.00041572336
156,0.00022474914
157,0.00039607575
158,0.00043893236
159,0.72674865
160,0.00024525114
161,0.0005208168
162,0.0020669126
163,0.0015820415
164,0.0005918841
165,0.00035140675
166,0.002457827
167,0.00045623217
168,0.0006878322
169,0.0005072479
170,0.0004568798
171,0.0008169
172,0.999948
173,0.0007847456
174,0.0005115453
175,0.0002042943
176,0.00028116634
177,0.0005105895
178,0.00023029253
179,0.0005749073
180,0.00042206587
181,0.0023607374
182,0.000814728
183,0.0006431849
184,0.00070612156
185,0.0009094896
186,0.00054834806
187,0.00075350574
188,0.0005288198
189,0.0011215786
190,0.00074299553
191,0.001070616
192,0.00040658395
193,0.000837621
194,0.00046045665
195,0.01426
196,0.00037538615
197,0.0006511084
198,0.0003495042
199,0.0001979606
200,0.00026694144
201,0.0003942335
202,0.60100526
203,0.00020678928
204,0.00045129814
205,0.0002011144
206,0.00018861826
207,0.00045326588
208,0.0008392268
209,0.0004849859
210,0.0002465072
211,0.00018970981
212,0.00053501455
213,0.00086603215
214,0.00040335636
215,0.98982835
216,0.99999964
217,0.00029835527
218,0.011827551
219,0.004512538
220,0.00038167177
221,0.61767435
222,0.0005822656
223,0.00022263639
224,0.00050045847
225,0.0002688894
226,0.00028225814
227,0.00070894475
228,0.0009201773
229,0.0004513119
230,0.9917922
231,0.0006890797
232,0.0002475907
233,0.86669874
234,0.020397328
235,0.00022683392
236,0.00082951336
237,0.0007090245
238,0.92228
239,0.0002656818
240,0.0006212608
241,0.008780615
242,0.00019795324
243,0.00046714075
244,0.003040076
245,0.8153735
246,0.0009317332
247,0.00044740966
248,0.00046513544
249,0.0002522365
250,0.00090008
251,0.00073102914
252,0.0010573519
253,0.0005347237
254,0.0005211105
255,0.00023167669
256,0.0007810527
257,0.00053035
258,0.0005254178
259,0.00025895226
260,0.0007282322
261,0.0011198923
262,0.029720983
263,0.00054005353
264,0.00095919793
265,0.0016247537
266,0.00051094685
267,0.99999666
268,0.091910005
269,0.00065409194
270,0.00019958637
271,0.0003381143
272,0.0027404272
273,0.0024063946
274,0.00025297084
275,0.00055371225
276,0.0002415967
277,0.00059012853
278,0.00064697355
279,0.00048352656
280,0.00036360792
281,0.00038339137
282,0.077612676
283,0.00046525302
284,0.0005405456
285,0.00016736078
286,0.0004278806
287,0.0004051887
288,0.99342304
289,0.0012138347
290,0.00041113628
291,0.0039586793
292,0.00053333404
293,0.9562176
294,0.00047138348
295,0.00069652696
296,0.0043650544
297,0.00037194436
298,0.0010538624
299,0.00041634918
300,0.000500882
301,0.00047166488
302,0.00092006114
303,0.0017459033
304,0.0002925447
305,0.00020570043
306,0.000450923
307,0.0003480817
308,0.030875396
309,0.0003766309
310,0.00040000453
311,0.000866918
312,0.00046377914
313,0.0006884368
314,0.00040924142
315,0.011092908
316,0.0004491945
317,0.00018995273
318,0.0012312124
319,0.0004913899
320,0.5494677
321,0.0005176244
322,0.00047545801
323,0.0004811773
324,0.00046173658
325,0.0005350245
326,0.00043886434
327,0.0003359256
328,0.00035583985
329,0.0004679113
330,0.00029471287
331,0.00034241323
332,0.00089061784
333,0.0005313618
334,0.0005238394
335,0.00053751125
336,0.0003794052
337,0.00033594517
338,0.0004945681
339,0.00021363786
340,0.0017014665
341,0.00032140376
342,0.09937227
343,0.00034317613
344,0.0004732413
345,0.000439463
346,0.0005000281
347,0.00017584581
348,0.00020296431
349,0.0003285999
350,0.00048102296
351,0.0022805096
352,0.0004253703
353,0.0013361329
354,0.00061577844
355,0.00018106641
356,0.0002539728
357,0.0005357808
358,0.0010694009
359,0.0018962323
360,0.0004971822
361,0.0003841857
362,0.00021401464
363,0.0031638052
364,0.12531103
365,0.00021341005
366,0.0007694924
367,0.00055794016
368,0.0003905499
369,0.0002156706
370,0.00038174712
371,0.00043293365
372,0.0007427885
373,0.0004214164
374,0.00035628435
375,0.00044267104
376,0.5379498
377,0.0006252725
378,0.00047841898
379,0.00040779662
380,0.00034238532
381,0.001224964
382,0.0015741108
383,0.00044198585
384,0.0003289795
385,0.000636891
386,0.00051290065
387,0.00032547803
388,0.00074195786
389,0.0004579253
390,0.0002796825
391,0.0011917747
392,0.00041512935
393,0.00037463184
394,0.0004930856
395,0.0019484505
396,0.00077879627
397,0.00045510675
398,0.00030221985
399,0.00056059187
400,0.00071975106
401,0.00039594513
402,0.0006563306
403,0.00046781474
404,0.00027803786
405,0.00037475722
406,0.0005306668
407,0.00040846344
408,0.0009445093
409,0.00091869466
410,0.00020675162
411,0.00080652506
412,0.00058501365
413,0.00041857534
414,0.00070418743
415,0.00045324903
416,0.0010145584
417,0.00040829915
418,0.00045410788
419,0.0005248757
420,0.0049551097
421,0.0005204446
422,0.00025343988
423,0.00071780605
424,0.00041507967
425,0.00052396645
426,0.00047393134
427,0.011485113
428,0.0006907827
429,0.00044156282
430,0.00044133118
431,0.00064529147
432,0.00043429897
433,0.9708049
434,0.00031693114
435,0.00042222303
436,0.00038623495
437,0.00045363585
438,0.0019470545
439,0.00021861737
440,0.00026016982
441,0.00027071525
442,0.00045079898
443,0.00039692054
444,0.00062677066
445,0.29733405
446,0.00031488764
447,0.0004776526
448,0.5644529
449,0.00084779307
450,0.00021436243
451,0.002213931
452,0.00093373365
453,0.9066932
454,0.013351234
455,0.00077881303
456,0.00049263693
457,0.00020463408
458,0.0002799106
459,0.00018765118
460,0.00076490006
461,0.0005247164
462,0.00034108543
463,0.00053066376
464,0.0032999604
465,0.0007289553
466,0.0005688461
467,0.00020870371
468,0.00048173624
469,0.00022566601
470,0.0012305756
471,0.0012155558
472,0.0011128337
473,0.0006575728
474,0.0017107658
475,0.071266234
476,0.00047866852
477,0.0005101911
478,0.00041164653
479,0.00037978007
480,0.00022644257
481,0.000374012
482,0.0004689338
483,0.00049522973
484,0.0007324126
485,0.3813922
486,0.00024582283
487,0.0005761561
488,0.14335251
489,0.0019977572
490,0.00056181574
491,0.002220558
492,0.0004999254
493,0.00019776609
494,0.93608934
495,0.00048287827
496,0.00045408454
497,0.00033089766
498,0.0003971211
499,0.0005001475
500,0.0002983951
501,0.0004561448
502,0.00045144616
503,0.0006905582
504,0.000452387
505,0.0005394133
506,0.00052239955
507,0.00023639014
508,0.0007185873
509,0.00041417472
510,0.00044465388
511,0.005347563
512,0.0004583992
513,0.00046482275
514,0.0005330642
515,0.0005700214
516,0.010963801
517,0.00059443404
518,0.000548663
519,0.0007276304
520,0.00040644602
521,0.0010804696
522,0.00042698518
523,0.0007852857
524,0.00048573775
525,0.020349808
526,0.00020043232
527,0.000660591
528,0.0003276958
529,0.0010468654
530,0.0004470746
531,0.0047289617
532,0.00024155754
533,0.000443856
534,0.0010147778
535,0.0004287766
536,0.00023694117
537,0.00022504116
538,0.052515503
539,0.00030171953
540,0.00023603183
541,0.00024230029
542,0.00040568208
543,0.0003803507
544,0.00053966243
545,0.00066655903
546,0.00061586476
547,0.00025371913
